,code_dep,date,lat,long,tc
354,06,2016-10-09,43.648833,7.2090000000000005,18.716363636363656
355,06,2016-10-16,43.648833,7.208999999999999,15.794642857142877
356,06,2016-10-23,43.648833,7.208999999999999,16.069642857142885
357,06,2016-10-30,43.648833,7.208999999999999,17.539285714285736
358,06,2016-11-06,43.648833,7.208999999999999,15.746428571428595
359,06,2016-11-13,43.648833,7.208999999999999,11.137500000000019
360,06,2016-11-20,43.648833,7.208999999999999,12.380357142857163
361,06,2016-11-27,43.648833,7.208999999999999,14.581481481481509
362,06,2016-12-04,43.648833,7.208999999999999,10.353571428571447
363,06,2016-12-11,43.648833,7.208999999999999,10.630357142857166
364,06,2016-12-18,43.648833,7.208999999999999,9.95000000000002
365,06,2016-12-25,43.648833,7.208999999999999,10.53928571428574
366,06,2017-01-01,43.648833,7.208999999999999,10.042857142857168
367,06,2017-01-08,43.648833,7.208999999999999,7.896428571428594
368,06,2017-01-15,43.648833,7.208999999999999,7.642857142857167
369,06,2017-01-22,43.648833,7.208999999999999,6.86607142857145
370,06,2017-01-29,43.648833,7.208999999999999,11.273214285714305
371,06,2017-02-05,43.648833,7.208999999999999,11.114285714285737
372,06,2017-02-12,43.648833,7.208999999999999,9.880357142857166
373,06,2017-02-19,43.648833,7.208999999999999,12.369642857142882
374,06,2017-02-26,43.648833,7.208999999999999,11.601785714285734
375,06,2017-03-05,43.648833,7.208999999999999,12.09821428571431
376,06,2017-03-12,43.648833,7.208999999999999,13.078571428571452
377,06,2017-03-19,43.648833,7.208999999999999,12.967857142857165
378,06,2017-03-26,43.648833,7.208999999999999,13.86964285714288
379,06,2017-04-02,43.648833,7.2090000000000005,13.43636363636366
380,06,2017-04-09,43.648833,7.208999999999999,15.428571428571448
381,06,2017-04-16,43.648833,7.208999999999999,16.105357142857166
382,06,2017-04-23,43.648833,7.208999999999999,13.750000000000027
383,06,2017-04-30,43.648833,7.208999999999999,14.27857142857145
384,06,2017-05-07,43.648833,7.208999999999999,14.689285714285736
385,06,2017-05-14,43.648833,7.208999999999999,16.767857142857164
386,06,2017-05-21,43.648833,7.208999999999999,19.928571428571455
387,06,2017-05-28,43.648833,7.208999999999999,20.667857142857166
388,06,2017-06-04,43.648833,7.208999999999999,21.99107142857145
389,06,2017-06-11,43.648833,7.208999999999999,22.080357142857164
390,06,2017-06-18,43.648833,7.208999999999999,25.044642857142872
391,06,2017-06-25,43.648833,7.208999999999999,24.91071428571431
392,06,2017-07-02,43.648833,7.208999999999999,22.87857142857145
393,06,2017-07-09,43.648833,7.208999999999999,23.56607142857145
394,06,2017-07-16,43.648833,7.208999999999999,25.382142857142885
395,06,2017-07-23,43.648833,7.208999999999999,25.29285714285717
396,06,2017-07-30,43.648833,7.208999999999999,25.41607142857145
397,06,2017-08-06,43.648833,7.208999999999999,26.928571428571452
398,06,2017-08-13,43.648833,7.208999999999999,24.866071428571445
399,06,2017-08-20,43.648833,7.208999999999999,25.07857142857145
400,06,2017-08-27,43.648833,7.208999999999999,24.21964285714288
401,06,2017-09-03,43.648833,7.209,24.009615384615408
402,06,2017-09-10,43.648833,7.208999999999999,20.919642857142883
403,06,2017-09-17,43.648833,7.208999999999999,20.391071428571454
404,06,2017-09-24,43.648833,7.208999999999999,18.00892857142859
405,06,2017-10-01,43.648833,7.208999999999999,19.962500000000023
406,06,2017-10-08,43.648833,7.208999999999999,19.185714285714308
407,06,2017-10-15,43.648833,7.208999999999999,18.07142857142859
408,06,2017-10-22,43.648833,7.208999999999999,18.162500000000026
409,06,2017-10-29,43.648833,7.208999999999999,16.68214285714288
410,06,2017-11-05,43.648833,7.208999999999999,15.883928571428598
411,06,2017-11-12,43.648833,7.208999999999999,12.196428571428589
412,06,2017-11-19,43.648833,7.209,12.355555555555581
413,06,2017-11-26,43.648833,7.208999999999999,12.319642857142878
414,06,2017-12-03,43.648833,7.2090000000000005,8.398181818181843
415,06,2017-12-10,43.648833,7.208999999999999,8.139285714285737
416,06,2017-12-17,43.648833,7.208999999999999,10.10357142857145
